id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
578	Guardian's Boots			-1					0	0	0	
579	Marksman Boots			-1					0	0	0	
580	Boots of Mana			-1					0	0	0	
581	Sage's Boots			-1					0	0	0	
582	Paradia Boots			-1					0	0	0	
583	Majestic Boots			-1					0	0	0	
584	Boots of Solar Eclipse			-1					0	0	0	
585	Boots of Black Ore			-1					0	0	0	
586	Boots of Summoning			-1					0	0	0	
587	Otherworldly Boots			-1					0	0	0	
588	Elemental Boots			-1					0	0	0	
589	Boots of Phantom			-1					0	0	0	
590	Boots of Grace			-1					0	0	0	
591	Boots of Holy Spirit			-1					0	0	0	
592	Phoenix Boots			-1					0	0	0	
593	Cerberus Boots			-1					0	0	0	
594	Boots of Aid			-1					0	0	0	
595	Boots of Blessing			-1					0	0	0	
596	Flame Boots			-1					0	0	0	
597	Boots of Bravery			-1					0	0	0	
598	Blood Boots			-1					0	0	0	
599	Absolute Boots			-1					0	0	0	
600	Avadon Boots			-1					0	0	0	
601	Boots of Doom			-1					0	0	0	
602	Boots of Pledge			-1					0	0	0	
603	Divine Boots			-1					0	0	0	
604	Crafted Leather Gloves			-1					0	0	0	
605	Leather Gauntlets			-1					0	0	0	
606	Rip Gauntlets			-1					0	0	0	
607	Ogre Power Gauntlets			-1					0	0	0	
608	Mithril Gauntlets			-1					0	0	0	
609	Gauntlets of Ghost			-1					0	0	0	
610	Saint Knight's Gauntlets			-1					0	0	0	
611	Soul Leech Gauntlets			-1					0	0	0	
612	Zubei's Gauntlets			-1					0	0	0	
613	Sand Dragon Gloves			-1					0	0	0	
614	Knight's Cloak			-1					0	0	0	
615	Cobweb Cloak			-1					0	0	0	
616	Cloak of Magic			-1					0	0	0	
617	Mithril Cloak			-1					0	0	0	
618	Cloak of Self Protection			-1					0	0	0	
619	Ancient Cloak			-1					0	0	0	
620	Cloak of Protection			-1					0	0	0	
621	Cloak of Hell			-1					0	0	0	
622	Holy Spirit's Cloak			-1					0	0	0	
623	Divine Cloak			-1					0	0	0	
624	Cloak of Invisibility			-1					0	0	0	
675	Silk Yarn Undergarment Set			-1					0	0	0	
676	Pure White Undergarment Set			-1					0	0	0	
677	One-Piece Swimsuit			-1					0	0	0	
678	Bikini Set			-1					0	0	0	
679	Cursed Undergarment Set			-1					0	0	0	
680	Mithril Undergarment Set			-1					0	0	0	
681	Fascination Undergarment Set			-1					0	0	0	
682	Demon's Undergarment Set			-1					0	0	0	
683	Holy Undergarment Set			-1					0	0	0	
684	Underwear of Rule			-1					0	0	0	
685	Crystal Swimsuit Set			-1					0	0	0	
845	Cat's Eye Earring			-1					0	0	0	
846	Coral Earring			-1					0	0	0	
847	Red Crescent Earring			-1					0	0	0	
848	Enchanted Earring			-1					0	0	0	
849	Tiger's Eye Earring			-1					0	0	0	
850	Elven Earring			-1					0	0	0	
851	Omen Beast's Eye Earring			-1					0	0	0	
852	Moonstone Earring			-1					0	0	0	
853	Earring of Protection			-1					0	0	0	
854	Earring of Binding			-1					0	0	0	
855	Nassen's Earring			-1					0	0	0	
856	Adamantite Earring			-1					0	0	0	
857	Blessed Earring			-1					0	0	0	
858	Tateossian Earring		Tateossian Earring. Produces the effect of MP +31.	-1					0	0	0	
859	Earring of Mana			-1					0	0	0	
860	Sage's Earring			-1					0	0	0	
861	Paradia Earring			-1					0	0	0	
862	Majestic Earring		Majestic Earring. Produces the effect of MP +25.	-1					0	0	0	
863	Earring of Solar Eclipse			-1					0	0	0	
864	Earring of Black Ore			-1					0	0	0	
865	Earring of Summoning			-1					0	0	0	
866	Otherworldly Earring			-1					0	0	0	
867	Elemental Earring			-1					0	0	0	
868	Earring of Phantom			-1					0	0	0	
869	Earring of Grace			-1					0	0	0	
870	Earring of Holy Spirit			-1					0	0	0	
871	Phoenix Earring		Phoenix Earring. Produces the effect of M. Def. +3 and MP +20.	-1					0	0	0	
872	Cerberus Earring			-1					0	0	0	
873	Earring of Aid			-1					0	0	0	
874	Earring of Blessing			-1					0	0	0	
875	Ring of Knowledge		A gold ring with delicately engraved rune characters of knowledge.	-1					0	0	0	
876	Ring of Anguish		A gold ring with engraved rune characters of anguish.	-1					0	0	0	
877	Ring of Wisdom			-1					0	0	0	
878	Blue Coral Ring			-1					0	0	0	
879	Enchanted Ring			-1					0	0	0	
880	Black Pearl Ring			-1					0	0	0	
881	Elven Ring			-1					0	0	0	
882	Mithril Ring			-1					0	0	0	
883	Aquastone Ring			-1					0	0	0	
884	Ring of Protection			-1					0	0	0	
885	Ring of Ages			-1					0	0	0	
886	Ring of Binding			-1					0	0	0	
887	Adamantite Ring			-1					0	0	0	
888	Blessed Ring			-1					0	0	0	
889	Tateossian Ring		Tateossian Ring. Produces the effect of MP +21.	-1					0	0	0	
890	Ring of Devotion			-1					0	0	0	
891	Sage's Ring			-1					0	0	0	
892	Paradia Ring			-1					0	0	0	
893	Majestic Ring		Majestic Ring. Produces the effect of MP +17.	-1					0	0	0	
894	Ring of Solar Eclipse			-1					0	0	0	
895	Ring of Black Ore			-1					0	0	0	
896	Ring of Summoning			-1					0	0	0	
897	Otherworldly Ring			-1					0	0	0	
898	Elemental Ring			-1					0	0	0	
899	Ring of Phantom			-1					0	0	0	
900	Ring of Grace			-1					0	0	0	
901	Ring of Holy Spirit			-1					0	0	0	
902	Phoenix Ring		Phoenix Ring. Produces the effect of MP +13.	-1					0	0	0	
903	Cerberus Ring			-1					0	0	0	
904	Ring of Aid			-1					0	0	0	
905	Ring of Blessing			-1					0	0	0	
906	Necklace of Knowledge		A silver necklace engraved with rune characters of knowledge.	-1					0	0	0	
907	Necklace of Anguish		A silver necklace engraved with rune characters of anguish.	-1					0	0	0	
908	Necklace of Wisdom			-1					0	0	0	
909	Blue Diamond Necklace			-1					0	0	0	
910	Necklace of Devotion			-1					0	0	0	
911	Enchanted Necklace			-1					0	0	0	
912	Near Forest Necklace			-1					0	0	0	
913	Elven Necklace			-1					0	0	0	
914	Necklace of Darkness			-1					0	0	0	
915	Aquastone Necklace			-1					0	0	0	
916	Necklace of Protection			-1					0	0	0	
917	Necklace of Mermaid			-1					0	0	0	
918	Adamantite Necklace			-1					0	0	0	
919	Blessed Necklace			-1					0	0	0	
920	Tateossian Necklace		Tateossian Necklace. Produces the effect of MP +42.	-1					0	0	0	
921	Necklace of Mana			-1					0	0	0	
922	Sage's Necklace			-1					0	0	0	
923	Paradia Necklace			-1					0	0	0	
924	Majestic Necklace		Majestic Necklace. Produces the effect of MP +33.	-1					0	0	0	
925	Necklace of Solar Eclipse			-1					0	0	0	
926	Necklace of Black Ore			-1					0	0	0	
927	Necklace of Summoning			-1					0	0	0	
928	Otherworldly Necklace			-1					0	0	0	
929	Elemental Necklace			-1					0	0	0	
930	Necklace of Phantom			-1					0	0	0	
931	Necklace of Grace			-1					0	0	0	
932	Necklace of Holy Spirit			-1					0	0	0	
933	Phoenix Necklace		Phoenix Necklace. Produces the effect of MP +26.	-1					0	0	0	
934	Cerberus Necklace			-1					0	0	0	
935	Necklace of Aid			-1					0	0	0	
936	Necklace of Blessing			-1					0	0	0	
990	Mandragora Essence			-1					0	0	0	
991	Royen's Key			-1					0	0	0	
992	Shilen's 1st Mark			-1					0	0	0	
993	Shilen's 2nd Mark			-1					0	0	0	
994	Eye of Abyss			-1					0	0	0	
995	Wanted Poster			-1					0	0	0	
996	Alex's Dagger			-1					0	0	0	
997	Pinter's Bill			-1					0	0	0	
998	Book of Aklantoth - Part 1			-1					0	0	0	
999	Book of Aklantoth - Part 2			-1					0	0	0	
1000	Book of Aklantoth - Part 3			-1					0	0	0	
1100	Cotton Tunic		A tunic made of tough cotton.	-1					0	0	0	
1101	Tunic of Devotion			-1	1101,1104,44	Casting Spd. +15%.			0	0	0	
1102	Tunic of Magic		A tunic, comfortably designed for mages.	-1					0	0	0	
1103	Cotton Stockings		A pair of pants made of tough cotton.	-1					0	0	0	
1104	Stockings of Devotion		Part of the devotion set.	-1					0	0	0	
1105	Stockings of Magic		A pair of pants, comfortably designed for mages.	-1					0	0	0	
1119	Short Leather Gloves			-1					0	0	0	
1120	Pa'agrian Hand			-1					0	0	0	
1121	Apprentice's Shoes			-1					0	0	0	
1122	Cotton Shoes			-1					0	0	0	
1123	Blue Buckskin Boots			-1					0	0	0	
1124	Boots of Power			-1					0	0	0	
1125	Assault Boots			-1					0	0	0	
1126	Crimson Boots			-1					0	0	0	
1127	Forgotten Boots			-1					0	0	0	
1128	Adamantite Boots			-1					0	0	0	
1129	Crude Leather Shoes			-1					0	0	0	
1146	Squire's Shirt			-1					0	0	0	
1147	Squire's Pants			-1					0	0	0	
1148	Hard Leather Helmet			-1					0	0	0	
1149	Shining Circlet			-1					0	0	0	
1308	Compound Scale Mail		A temporary item for Kamex	-1					0	0	0	
1309	Mithril Breastplate		A temporary item for Kamex	-1					0	0	0	
1310	Tunic of Magic		A temporary item for Kamex	-1					0	0	0	
1311	Puma Skin Shirt		A temporary item for Kamex	-1					0	0	0	
1312	White Tunic		A temporary item for Kamex	-1					0	0	0	
1313	Compound Scale Gaiters		A temporary item for Kamex	-1					0	0	0	
1314	Mithril Gaiters		A temporary item for Kamex	-1					0	0	0	
1315	Stockings of Magic		A temporary item for Kamex	-1					0	0	0	
1316	Puma Skin Gaiters		A temporary item for Kamex	-1					0	0	0	
1317	Dark Stockings		A temporary item for Kamex	-1					0	0	0	
1318	Gloves		A temporary item for Kamex	-1					0	0	0	
1319	Leather Gloves		A temporary item for Kamex	-1					0	0	0	
1320	Crafted Leather Gloves		A temporary item for Kamex	-1					0	0	0	
1321	Rip Gauntlets		A temporary item for Kamex	-1					0	0	0	
1322	Bracer		A temporary item for Kamex	-1					0	0	0	
1323	Leather Shoes		A temporary item for Kamex	-1					0	0	0	
1324	Low Boots		A temporary item for Kamex	-1					0	0	0	
1325	Leather Boots		A temporary item for Kamex	-1					0	0	0	
1326	Iron Boots		A temporary item for Kamex	-1					0	0	0	
1327	Boots		A temporary item for Kamex	-1					0	0	0	
1506	Necklace of Courage		A necklace that is given to young Orcs who have proven their courage.	-1					0	0	0	
1507	Necklace of Valor		A necklace that is given to young Orcs who have proven their valor.	-1					0	0	0	
1508	Ring of Raccoon		A ring given to apprentices of the Bronze Key Guild.	-1					0	0	0	
1509	Ring of Firefly		A ring given to apprentices of the Black Anvil Guild.	-1					0	0	0	
2376	Avadon Breastplate			-1	2376,2379,2415,5714,5730	Maximum HP +294.	673	Shield Def +24%.	0	0	6	When all set items are enchanted by 6 or higher, P. Def. and MP regeneration rate will increase.
2377	Mithril Scale Gaiters			-1					0	0	0	
2378	Brigandine Gaiters			-1					0	0	0	
2379	Avadon Gaiters			-1					0	0	0	
2380	Blue Wolf Gaiters			-1					0	0	0	
2381	Doom Plate Armor		Full body armor.	-1	2381,2417,5722,5738	Maximum HP +320, Breath Gauge increase, STR-3, and CON+3.	110	Shield Def +24%.	0	0	6	When all set items are enchanted by 6 or higher, P. Def. and MP regeneration rate will increase.
2382	Tallum Plate Armor		Full body armor.	-1	2382,547,5768,5780	P. Atk. speed +8%, weight limit +5759, chance to get Poison/Bleed attack -80%, STR+2, and CON-2.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and MP regeneration rate will increase.
2383	Majestic Plate Armor		Full body armor.	-1	2383,2419,5774,5786	P. Atk. +4%, accuracy +3, stun vulnerability -50%, STR+2, and CON-2.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and MP regeneration rate will increase.
2384	Zubei's Leather Shirt			-1	2384,2388,503,5711,5727	Dodge +4.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2385	Dark Crystal Leather Armor			-1	2385,2389,512,5766,5778	P. Atk. / P. Atk speed +4%, chance to get Paralysis attack -50%, STR+1, and CON-1			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2386	Wooden Gaiters			-1					0	0	0	
2387	Tempered Mithril Gaiters			-1					0	0	0	
2388	Zubei's Leather Gaiters			-1					0	0	0	
2389	Dark Crystal Leggings			-1					0	0	0	
2390	Avadon Leather Armor		Full body armor.	-1	2390,2415,5715,5731	Magic P. Def +5.25% and weight limit +5795.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2391	Blue Wolf Leather Armor		Full body armor.	-1	2391,2416,5719,5735	P. Def. 5.26%, Casting Spd. +15%, INT-2, MEN+3, and WIT-1			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2392	Leather Armor of Doom		Full body armor.	-1	2392,2417,5723,5739	Breath Gauge increased, P. Atk. +2.7%, MP recovery rate +2.5%, STR -1, CON -2, DEX +3 and chance to get Poison Attack -20%.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2393	Tallum Leather Armor		Full body armor.	-1	2393,547,5769,5781	MP recovery rate +8%, maximum MP +222, chance to get Poison/Bleed attack -80%, MEN+2, and WIT-2.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2394	Nightmarish Leather Armor		Full body armor.	-1	2394,2418,5772,5784	Magic P. Def. +4%, chance to get Sleep/Hold attack -70%, Converts 3% of melee damage inflicted upon the enemy to HP restoration for oneself, DEX+1, and CON-1.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2395	Majestic Leather Armor		Full body armor.	-1	2395,2419,5775,5787	P. Atk. +8% when a bow is equipped, maximum MP +240, weight limit +5759, stun vulnerability -50%, DEX+1, and CON-1.			0	0	6	When all set items are enchanted by 6 or higher, M. Def. and Evasion will increase.
2396	Elven Mithril Tunic			-1					0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2397	Tunic of Zubei			-1	2397,2402,503,5712,5728	M. Atk. +10% and MP recovery rate -5%.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2398	Blue Wolf Tunic			-1	2398,2403,2416,5720,5736	Maximum MP +206, MP recovery rate +5.26%, INT-2, MEN-1, and WIT+3.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2399	Tunic of Doom			-1	2399,2404,2417,5724,5740	Speed +7, Breath Gauge increase, MP recovery rate +5.26%, INT+2, MEN+1, and WIT-3.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2400	Tallum Tunic			-1	2400,2405,547,5770,5782	Casting Spd. +15%, Magic P. Def. +8%, chance to get Poison/Bleed Attack -80%, INT-2, and WIT+2.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2401	Elven Mithril Stockings			-1					0	0	0	
2402	Stockings of Zubei			-1					0	0	0	
2403	Blue Wolf Stockings			-1					0	0	0	
2404	Stockings of Doom			-1					0	0	0	
2405	Tallum Stockings			-1					0	0	0	
2406	Avadon Robe		Full body armor.	-1	2406,2415,5716,5732	P. Def. +5.26% and Casting Spd. +15%.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2407	Dark Crystal Robe		Full body armor.	-1	2407,512,5767,5779	P. Def. +8%, Casting Spd. +15%, speed +7, magic cancel rate slightly decreased, chance to get Paralysis attack -50%, WIT+2, and MEN-2.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2408	Nightmare Robe		Full body armor.	-1	2408,2418,5773,5785	MP recovery rate +4%, M. Atk +8%, susceptibility to Sleep/Hold attacks -70%, INT+2, and WIT-2			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2409	Majestic Robe		Full body armor.	-1	2409,2419,5776,5788	Maximum MP +240, Casting Spd. +15%, MP recovery rate +8%, chance to get Stun -50%, MEN+1, and INT-1.			0	0	6	When all set items are enchanted by 6 or higher, P. Def. and Weight Gauge will increase.
2410	Nightmarish Tattoo			-1					0	0	0	
2411	Brigandine Helmet			-1					0	0	0	
2412	Plate Helmet			-1					0	0	0	
2413	Chain Hood			-1					0	0	0	
2414	Full Plate Helmet			-1					0	0	0	
2415	Avadon Circlet			-1					0	0	0	
2416	Blue Wolf Helmet			-1					0	0	0	
2417	Doom Helmet			-1					0	0	0	
2418	Helm of Nightmare			-1					0	0	0	
2419	Majestic Circlet			-1					0	0	0	
2420	Dragon Headgear			-1					0	0	0	
2421	The Hood			-1					0	0	0	
2422	Reinforced Leather Boots			-1					0	0	0	
2423	Boots of Knowledge			-1					0	0	0	
2424	Manticore Skin Boots			-1					0	0	0	
2425	Brigandine Boots			-1					0	0	0	
2426	Elven Mithril Boots			-1					0	0	0	
2427	Salamander Skin Boots			-1					0	0	0	
2428	Plate Boots			-1					0	0	0	
2429	Chain Boots			-1					0	0	0	
2430	Karmian Boots			-1					0	0	0	
2431	Plated Leather Boots			-1					0	0	0	
2432	Dwarven Chain Boots			-1					0	0	0	
2433	Boots of Seal			-1					0	0	0	
2434	Rind Leather Boots			-1					0	0	0	
2435	Demon's Boots			-1					0	0	0	
2436	Theca Leather Boots			-1					0	0	0	
2437	Drake Leather Boots			-1					0	0	0	
2438	Full Plate Boots			-1					0	0	0	
2439	Blue Wolf Boots			-1					0	0	0	
